"","teams_d","ScoreDiff","RoundPoints","LevRoundPts","favWin","score_dxLRPts","score_dxRPts","seed_d","ws.40_d","aBPM_d","TS_d","TOV_d","StlBlk_d","OR_d","PER_d","depth_d"
"404","florida-state florida-gulf-coast 2017",6,1,1,1,6,6,11,-0.21709719665665,5.1880171018226,-5.29529742663473,0.538778390344585,2.53224355992228,0.0195099193314685,0.00506102953785046,2
"405","arizona north-dakota 2017",18,1,1,1,18,18,13,1.19487223926724,6.82809585664775,-5.19996575714953,0.618290199135834,-1.23280991456102,0.0475995630032838,0.155355256588102,1
"406","gonzaga northwestern 2017",6,2,1.5,1,9,12,7,3.09429566146282,3.6888238863793,-4.82616855662947,-0.446237445594168,0.110743981839994,-0.0255281947635735,0.341276635164361,-1
"407","west-virginia notre-dame 2017",12,2,1.5,1,18,24,1,1.38980490838698,1.8604771216904,-5.20655634453782,-0.80187569305266,3.82937611390248,0.239299695438715,0.00471626264411498,1
"408","florida-state xavier 2017",-25,2,1.5,0,-37.5,-50,8,1.02936999605348,0.82681004802949,-5.00171783241507,0.674299377249591,3.37250531157065,0.0617123628921381,0.152455032218563,2
"409","arizona saint-marys-ca 2017",9,2,1.5,1,13.5,18,5,-0.956977647852307,-0.157184899632089,-5.42990300557373,0.580463222351197,0.770776569132252,-0.0620058782665073,-0.0544504091474295,1
"410","gonzaga west-virginia 2017",3,4,1.75,1,5.25,12,3,1.29248689097492,0.759621852124345,-4.86487243687652,-0.239471371351276,-3.65906200610116,-0.181148494719192,0.113710680156937,-2
"411","arizona xavier 2017",-2,4,1.75,0,-3.5,-8,9,1.81043090263744,1.12995815890232,-4.98447947936749,0.732607304442643,0.0432364763224768,-0.0428449342844099,0.184324492970665,0
"412","gonzaga xavier 2017",24,8,1.875,1,45,192,10,3.5715256170951,3.32695943149353,-4.9632117431384,0.704612681951151,1.79337816247474,-0.0671188397957962,0.302762215572146,-1
"413","miami-fl michigan-state 2017",-20,1,1,0,-20,-20,1,0.408251513295353,0.252836661381849,-5.0791406532304,0.697937934319825,2.00908520012619,0.060460361295,0.0809850718285134,-2
"414","iowa-state nevada 2017",11,1,1,1,11,11,7,-0.0247141439414618,2.88345872316718,-5.03727480421877,0.770490355102532,0.621333080366544,-0.0870995798645885,0.0291720675498759,2
"415","purdue vermont 2017",10,1,1,1,10,10,9,-0.212047363003173,4.28804537075289,-5.22988597075264,-0.466407247535521,-2.93740152228858,-0.00836483192813615,-0.0887895293789818,-2
"416","creighton rhode-island 2017",-12,1,1,0,-12,-12,5,-0.285139529279588,1.08244385391404,-4.81024471655757,-1.42921040543938,-4.04453817065433,-0.253090240886693,-0.00370990357652197,-1
"417","oregon iona 2017",16,1,1,1,16,16,11,2.15821940155859,6.43088349766357,-5.1387783415277,-0.159218666363946,4.13645030119551,0.101464817174639,0.246438955723638,-1
"418","michigan oklahoma-state 2017",1,1,1,1,1,1,3,0.61990510294929,0.643585779546306,-5.22176201337175,1.21592732095323,-0.797211755380768,-0.240778307440356,0.0228441307946824,-1
"419","louisville jacksonville-state 2017",15,1,1,1,15,15,13,2.07108967248903,8.46851918226721,-5.15534775814467,2.07274935395424,3.65713751903868,0.117484311441206,0.277462494221042,1
"420","kansas michigan-state 2017",20,2,1.5,1,30,40,8,1.77484633936773,3.38342555665309,-5.03826540953786,1.53180076484748,1.32684391785449,0.10996561724703,0.347692543936228,-3
"421","purdue iowa-state 2017",4,2,1.5,1,6,8,1,0.599987657413047,0.320273801141369,-5.16711031984008,-1.75991355398711,-3.22475653389545,0.0848983438936542,-0.086325551026,-1
"422","oregon rhode-island 2017",3,2,1.5,1,4.5,6,8,1.04402636573074,2.52812047913983,-4.82229436701433,-0.531732089636155,0.610949463246225,-0.00914299127465865,0.216600915723448,-2
"423","louisville michigan 2017",-4,2,1.5,0,-6,-8,5,0.421883938556,1.0432857425455,-5.5310826489175,-0.288306534798107,3.77048889997691,0.278136322759991,-0.0453598447189965,1
"424","kansas purdue 2017",32,4,1.75,1,56,128,3,0.0670421095650484,1.17746996195171,-5.35440601393446,0.524940333139321,2.65703459233621,0.0667496966573532,0.171432826537152,-1
"425","oregon michigan 2017",1,4,1.75,1,1.75,4,4,0.715586882963202,0.218051245652933,-5.49584915050507,-1.00758755085433,4.35017791854071,0.153870561461082,0.0444336897124302,0
"426","kansas oregon 2017",-14,8,1.875,0,-26.25,-112,2,-0.439691489195953,1.00619097470837,-5.26309176774263,-0.0456718036720387,-3.136923283653,0.0425686459630388,-0.0407332031589466,-1
"427","north-carolina texas-southern 2017",39,1,1,1,39,39,15,1.97436788409761,10.018188562204,-4.88003518686406,0.268310838030436,0.614586530835654,0.0414654753516609,0.199325582331564,1
"428","arkansas seton-hall 2017",6,1,1,1,6,6,1,0.238490604407463,0.154310968719449,-4.79326144065274,0.778967063676323,2.7099498460135,-0.104696053375007,0.132839332457963,2
"429","minnesota middle-tennessee 2017",-9,1,1,0,-9,-9,7,-1.27273075557054,1.36226981449944,-5.1937436031195,-0.132719788377305,2.14281537666943,-0.0478895336689298,-0.176337824698281,-1
"430","butler winthrop 2017",12,1,1,1,12,12,9,0.0189415991434183,5.65701575317477,-5.09790752406675,1.30066513711965,-2.00604191902424,0.0239107926957761,0.105623505437526,-1
"431","cincinnati kansas-state 2017",14,1,1,1,14,14,5,2.06005959531804,1.49602895837836,-5.09438553835569,2.44207558812967,1.32723718079047,0.115268368411539,0.297400751153494,1
"432","ucla kent-state 2017",17,1,1,1,17,17,11,2.11207976481731,6.3635426694256,-4.60941522649406,0.634027286727656,0.575446491351428,-0.15575073972873,0.503360420691961,-2
"433","dayton wichita-state 2017",-6,1,1,0,-6,-6,3,-2.24730692929986,-3.04592352665772,-5.31149526143791,-0.685907671480047,1.4496709631258,-0.169275746813573,-0.247874710005145,-1
"434","kentucky northern-kentucky 2017",9,1,1,1,9,9,13,1.48405275365909,7.31877527296182,-5.0875262909593,1.28522241009284,2.20278844832776,-0.00171085663765789,0.188223016878663,0
"435","north-carolina arkansas 2017",7,2,1.5,1,10.5,14,7,1.51466764733406,3.53315789212744,-5.07152479203404,0.270846417983088,-1.60390526112481,0.178681639254548,0.0826743140008205,2
"436","butler middle-tennessee 2017",9,2,1.5,1,13.5,18,8,-0.809772967930622,2.54412912483857,-5.13380295190812,0.0527144087704059,-0.454924037274161,-0.0733628983303834,-0.0616389848623271,0
"437","ucla cincinnati 2017",12,2,1.5,1,18,24,3,-0.151845655243648,-0.0327357920659539,-4.91600720697441,-0.8581195231662,-2.55204288481336,-0.0962381924835615,0.151353596656182,-1
"438","kentucky wichita-state 2017",3,2,1.5,1,4.5,6,8,-1.49096687532819,0.234252852274839,-5.3199426264124,0.239045940027382,-0.232294611015082,-0.00143113403236077,-0.104855237204541,-1
"439","north-carolina butler 2017",12,4,1.75,1,21,48,3,0.798562818198096,2.02404833444119,-5.35091922135104,-0.311536952883988,1.0453056727053,0.254486582780747,0.0812565604277847,2
"440","kentucky ucla 2017",11,4,1.75,1,19.25,44,1,-0.176089220910661,1.1195754686274,-5.67529947823691,0.244403194229508,0.165762808806537,0.0409603506173247,-0.241804815419061,1
"441","north-carolina kentucky 2017",2,8,1.875,1,3.75,16,1,-0.142348345602313,0.456475474042975,-5.10126671288312,-0.351352571803388,-0.162838237248037,0.150002355566247,0.00925561589264312,2
"442","kansas austin-peay 2016",26,1,1,1,26,26,15,3.04944248449091,9.90917714350238,-5.01116853687692,0.740617486458304,-0.341947924248808,-0.028461602612931,0.269203460259136,0
"443","colorado connecticut 2016",-7,1,1,0,-7,-7,1,-1.18835844002509,-1.79022390589122,-5.04989508685132,-0.79676924701004,-2.06957949150428,0.11400493497807,-0.164213659112817,0
"444","maryland south-dakota-state 2016",5,1,1,1,5,5,7,0.37817614239433,3.94786162632075,-5.02344160187881,-0.790368976094981,4.24341040474307,-0.0274630102362631,0.184544830855634,0
"445","california hawaii 2016",-11,1,1,0,-11,-11,9,-0.756974666560958,2.12514879943469,-5.06232379679927,-0.163729592532285,-2.27910518659748,0.0149942791020322,-0.0463276310064678,0
"446","arizona wichita-state 2016",-10,1,1,0,-10,-10,5,-0.590378526264248,-0.123869783636635,-4.78280134101127,-1.61592515804579,-3.05818692682444,0.0928076697098733,0.0662758392591734,-1
"447","miami-fl buffalo 2016",7,1,1,1,7,7,11,1.33138316766827,5.65624608758945,-4.8590537342184,0.731356644827768,-0.165070486677301,-0.0422101788555748,0.240501918123039,0
"448","iowa temple 2016",2,1,1,1,2,2,3,1.74395270248465,3.21526240107166,-4.43239578163772,-0.607732879063271,3.24532174045892,0.054339991120542,0.334884452890075,0
"449","kansas connecticut 2016",12,2,1.5,1,18,24,8,0.651010203170585,2.22676499637162,-4.98831392418451,-0.534043868600085,-2.50812047286817,0.0392851656189031,0.106812900249138,0
"450","maryland hawaii 2016",13,2,1.5,1,19.5,26,8,-0.310797604211381,2.49101652082755,-5.0196896271755,-0.551483716661795,0.481466689830109,-0.0578190839110804,0.118687655461901,0
"451","miami-fl wichita-state 2016",8,2,1.5,1,12,16,8,-1.42286015967427,-0.353463188257416,-4.7803101333768,-1.15959637693466,-2.3826549795086,0.00763592549690326,0.0508091861176009,0
"452","villanova iowa 2016",19,2,1.5,1,28.5,38,5,1.56573295744213,2.65970333644123,-4.89925087075542,-0.568757222279404,-0.790688887540169,-0.0360317013402381,0.105751091068178,-1
"453","kansas maryland 2016",16,4,1.75,1,28,64,4,0.876860197230722,2.22378587176901,-5.37417346442446,0.544018183220154,-2.25003707159309,0.0529691568651214,0.052204875385462,0
"454","villanova miami-fl 2016",23,4,1.75,1,40.25,92,1,1.6802204799336,2.38768152675178,-5.21913801161522,0.260719682172207,1.07777937427299,-0.00548119310931785,0.12926561209799,-1
"455","kansas villanova 2016",-5,8,1.875,0,-9.375,-40,1,-0.533723682275942,-0.501662053826983,-5.42074896520917,-0.650781735087254,-1.56587581525855,0.0387711911388267,-0.0686929661132964,1
"456","oregon holy-cross 2016",39,1,1,1,39,39,15,3.43251707540471,10.0049349434429,-4.69100891409224,0.410420138243468,3.39363232550988,0.231733099715574,0.520717565572181,-1
"457","saint-josephs cincinnati 2016",2,1,1,1,2,2,1,-0.841313671714216,-1.10435793580054,-4.77859437026559,0.392367985326596,-5.2100031252316,-0.233833230954343,-0.12468956406057,0
"458","baylor yale 2016",-4,1,1,0,-4,-4,7,-1.03582844364099,1.87748089170466,-5.11324943353517,0.289665306365575,1.36656212318663,0.0877785467863004,0.0246109939668905,1
"459","texas northern-iowa 2016",-3,1,1,0,-3,-3,5,-0.481144358012718,2.01108475206059,-5.21912589102485,0.316491988926629,0.704657178005794,0.328744409448944,0.013315336882234,3
"460","texas-am green-bay 2016",27,1,1,1,27,27,11,1.44616433246477,5.69735734888467,-4.79246778755815,-1.01924871665785,-2.03714422925692,0.0813505670796626,0.0250992954352135,-1
"461","oklahoma cal-state-bakersfield 2016",14,1,1,1,14,14,13,0.0950620177187158,5.96351680028014,-4.69239824275042,-0.0195396334279865,-2.72090045385951,-0.0909156660504506,0.148395237703597,-1
"462","oregon saint-josephs 2016",5,2,1.5,1,7.5,10,7,0.631967717933996,1.89722159498169,-4.96821215204612,-0.717729809109552,4.22183971448648,0.162551873230002,0.171650871349774,0
"463","duke yale 2016",7,2,1.5,1,10.5,14,8,-0.58274441978025,3.13833663442349,-5.08936804748724,2.00985173478302,-0.713756949641517,0.0240804718868251,0.188315651424049,0
"464","texas-am northern-iowa 2016",4,2,1.5,1,6,8,8,0.924348603224034,2.87384741759637,-5.19842657274587,-0.689356922872872,1.609087132782,0.320982873334235,0.111816899967454,1
"465","oregon duke 2016",14,4,1.75,1,24.5,56,3,0.126290882569004,-0.535761416982992,-5.22182886254991,-0.770602218126593,3.03850972692499,-0.0811404340027416,-0.103641999632761,0
"466","oklahoma texas-am 2016",14,4,1.75,1,24.5,56,1,-0.0454400786400537,0.975509171529973,-4.91145026921085,-0.0325668654773974,-0.0674923165739916,-0.0809772104876631,0.102845297995204,-1
"467","oregon oklahoma 2016",-12,8,1.875,0,-22.5,-96,1,0.12672670831734,-0.811911784898865,-5.25250878311492,0.813925928592444,2.3197364688773,0.0738654422836603,0.0640293227256841,0
"468","north-carolina florida-gulf-coast 2016",16,1,1,1,16,16,15,1.60273896310013,8.52406800524318,-4.90062353358835,1.1593004864861,1.0972716639315,0.141114742802561,0.382593649733224,-1
"469","indiana chattanooga 2016",25,1,1,1,25,25,7,1.2843171730047,5.75759425287669,-5.0191532447088,-0.433479425250271,-2.35716839793832,0.100558511590667,0.279563507767843,2
"470","kentucky stony-brook 2016",28,1,1,1,28,28,9,-0.204093588548362,5.18807681116736,-5.05554519099215,0.671877846046664,-0.0893646766943075,-0.0325239297454273,0.00641296211381679,1
"471","notre-dame michigan 2016",7,1,1,1,7,7,5,-0.839297384758386,-0.784080052391404,-5.24195200935655,-0.142327499720416,1.56889224520879,0.138677872385281,0.0319446654415415,-1
"472","west-virginia stephen-f-austin 2016",-14,1,1,0,-14,-14,11,-1.32877892380289,3.55603344738137,-5.32113645265149,-0.316619097313113,-0.278091275503483,0.177769616748738,-0.176087108366894,1
"473","wisconsin pittsburgh 2016",4,1,1,1,4,4,3,-0.805251451798562,-0.634150890381967,-5.00377521007361,0.0955022627442439,0.343271434040744,-0.0919406090032194,-0.195564720997176,-2
"474","xavier weber-state 2016",18,1,1,1,18,18,13,0.267953110614277,6.12032496670911,-5.31766120469872,1.33087215997402,1.76539981738228,0.0891249632299177,0.0736998603841837,0
"475","north-carolina providence 2016",19,2,1.5,1,28.5,38,8,2.06233263655545,4.05465902623215,-4.66630071012834,0.573614344892734,1.64977357221781,0.205487900545616,0.505721795552364,1
"476","kentucky indiana 2016",-6,2,1.5,0,-9,-12,1,-0.350316219848717,0.250100949552127,-5.5666501909533,1.51539548997305,0.687466536657251,-0.0213299035952685,-0.110359410191241,-1
"477","notre-dame stephen-f-austin 2016",1,2,1.5,1,1.5,2,8,-2.84080821352093,1.14190739625443,-5.2884318877795,1.10239578563038,-3.0973218982871,-0.0603341100146622,-0.0501238517158367,-1
"478","xavier wisconsin 2016",-3,2,1.5,0,-4.5,-6,5,1.16889191042829,1.57173407301675,-4.71195575427383,-0.272960066871734,0.281708883566692,0.0181768438159239,0.164442981889518,0
"479","north-carolina indiana 2016",15,4,1.75,1,26.25,60,4,-0.135255270630608,1.35952517440449,-5.56257220411021,1.78443108060285,0.862356008753659,0.0646287296520901,0.0231374715136244,-1
"480","notre-dame wisconsin 2016",5,4,1.75,1,8.75,20,1,0.0179066103206393,0.0651997915451963,-4.69628492662862,0.559236800960384,-0.108526667500099,-0.0193959052424024,0.313432759801119,-1
"481","north-carolina notre-dame 2016",14,8,1.875,1,26.25,112,5,1.88847703940623,3.51184570625247,-5.1370267886181,0.0345931293499184,2.00676486689499,0.180166947596844,0.183621953752971,1
"482","virginia hampton 2016",36,1,1,1,36,36,15,2.7628278626171,11.1480796702662,-4.50879795204773,1.16261643148605,1.77302212292552,-0.0952733605671983,0.471392214384507,0
"483","texas-tech butler 2016",-10,1,1,0,-10,-10,1,-1.22742720384852,-0.88067475164213,-5.09894816389156,-1.18659195802223,0.430816605699633,0.0515561903620994,-0.149006829710752,1
"484","iowa-state iona 2016",13,1,1,1,13,13,9,-0.0336144660362399,3.81003247729997,-5.13478721251725,0.797441300256858,-1.31898009696907,-0.0824782814704464,0.049877451411394,-1
"485","seton-hall gonzaga 2016",-16,1,1,0,-16,-16,5,-1.52970281818026,-0.612996908094281,-5.35664883249827,-0.948605268336173,3.50173918274322,0.0743398259425785,-0.19972388513331,0
"486","utah fresno-state 2016",11,1,1,1,11,11,11,0.366018585855147,3.27106108380193,-4.68213361504907,-1.63111785370827,-3.29678969772278,-0.0812481460323145,0.0804529947455553,-1
"487","dayton syracuse 2016",-19,1,1,0,-19,-19,3,0.176326098183006,-1.4775880037742,-4.85659050504878,-0.457835227992495,-2.1654825974191,-0.0809954640564406,-0.119769168865628,3
"488","michigan-state middle-tennessee 2016",-9,1,1,0,-9,-9,13,2.43913258473981,6.57381592410874,-4.83415322408849,-0.0475781601891532,-0.0549943700551978,0.175672433976052,0.368555509316209,2
"489","virginia butler 2016",8,2,1.5,1,12,16,8,0.811992833349474,3.08500127610237,-5.07108089643751,-0.257969852009135,-0.0458572629055674,-0.0239443414355366,0.0755331857076367,1
"490","utah gonzaga 2016",-23,2,1.5,0,-34.5,-46,8,-1.47975160383114,-0.735649777878352,-5.30329295217724,-0.903884434471553,1.25477665112738,-0.038125722332915,-0.0867471794705971,1
"491","syracuse middle-tennessee 2016",25,2,1.5,1,37.5,50,5,0.191046299860552,3.98378442244021,-4.88223239306356,-0.419634008652944,3.07141389308536,0.109953819000014,0.123188857960834,-3
"492","virginia iowa-state 2016",13,4,1.75,1,22.75,52,3,1.47940352226847,3.1855192863705,-5.33707055499322,0.459142003888674,0.243218600262885,0.0387668244092139,0.0844436516430058,1
"493","syracuse gonzaga 2016",3,4,1.75,1,5.25,12,1,-1.73887721545971,-0.405942564127091,-5.34911922038895,-0.480583246172164,4.82126079278575,0.0272415352657429,-0.144516671556927,-1
"494","virginia syracuse 2016",-6,8,1.875,0,-11.25,-48,9,1.51433555125892,3.19027319918572,-4.82080846980256,1.23105908663433,-2.8173952365792,-0.0878063592533107,0.20591738349975,2
"495","kentucky hampton 2015",23,1,1,1,23,23,15,5.12920022183435,13.3190067095071,-4.47459727352364,1.58805273391276,3.58163512521806,0.194426857606285,0.681340006999885,1
"496","cincinnati purdue 2015",1,1,1,1,1,1,1,0.729172476137779,-0.24148992790391,-4.88277658227334,-0.334045030885886,2.4432389409527,0.0556588301896582,0.0648814196543526,-1
"497","west-virginia buffalo 2015",6,1,1,1,6,6,7,-0.0848421099390029,2.48690045517468,-4.8393161041127,-0.457931786708529,1.38043947775792,0.0934320023950434,-0.111175151368114,2
"498","maryland valparaiso 2015",3,1,1,1,3,3,9,-0.872829650554526,2.29190314640535,-4.94756104693291,0.0199407233415307,-2.11055907650521,-0.0783670331143246,-0.098711772769186,1
"499","butler texas 2015",8,1,1,1,8,8,5,0.0703319517606511,0.240332704953161,-4.85193548466499,1.03670787817116,-2.30553724470466,-0.075384565773231,-0.0804407312467994,-1
"500","notre-dame northeastern 2015",4,1,1,1,4,4,11,2.23220713064034,6.13597028042607,-5.23762538990362,3.19313819643111,1.28897569675393,-0.0499083067402175,0.492634028835426,-1
"501","wichita-state indiana 2015",5,1,1,1,5,5,3,2.19403284743052,2.1390030545153,-5.22846820550939,1.1761364315937,4.20227046378121,-0.0184743605165522,0.157914881367445,-1
"502","kansas new-mexico-state 2015",19,1,1,1,19,19,13,-0.87031123268046,4.43617134277108,-5.06082055471196,0.92896330155426,0.522765722308716,-0.119635272459722,-0.103792186497627,2
"503","kentucky cincinnati 2015",13,2,1.5,1,19.5,26,7,3.11025487560422,6.1720307733227,-4.79481767998516,1.76888440337537,0.495424941880279,0.043108917442126,0.385137280189605,0
"504","maryland west-virginia 2015",-10,2,1.5,0,-15,-20,1,0.102926115949476,-0.580814132546581,-4.46748005039899,-0.712723995669374,-3.41127956337174,-0.170156314360069,0.000660395638525557,0
"505","notre-dame butler 2015",3,2,1.5,1,4.5,6,3,1.29844736251815,1.19002804109242,-4.63933132896418,1.0529588888023,0.809449406420732,-0.101630196591413,0.548986881540756,-1
"506","kansas wichita-state 2015",-13,2,1.5,0,-19.5,-26,5,-2.11156560084496,-0.309382332673065,-4.94583388860598,-2.03724793894385,-1.53733321829449,0.022007763426976,-0.326786185439574,2
"507","kentucky west-virginia 2015",39,4,1.75,1,68.25,156,4,3.61978510090271,5.22667774281458,-4.46851342111239,0.864163030218559,0.716254812470803,0.0371983750424877,0.448599677553264,-1
"508","notre-dame wichita-state 2015",11,4,1.75,1,19.25,44,4,-0.419437507754674,0.553923698680506,-4.87326733290109,-0.155487263175463,-1.77677326631333,-0.126192164338333,0.174228671512772,-1
"509","kentucky notre-dame 2015",2,8,1.875,1,3.75,16,2,1.8207530473331,3.22703753951181,-5.58763093008542,-0.493258552292938,3.22809542030267,0.252837264556005,-0.100718401543612,2
"510","wisconsin coastal-carolina 2015",14,1,1,1,14,14,15,1.60573446709885,9.4072599153977,-4.80692989163036,2.40582108515649,-3.32130230265367,-0.111995099769193,0.312648370635563,-1
"511","oregon oklahoma-state 2015",6,1,1,1,6,6,1,-0.14926784254819,-0.478619441519904,-4.92066215784889,0.913372063636393,-3.14235279420046,0.0573384360817718,0.104885427156412,-2
"512","arkansas wofford 2015",3,1,1,1,3,3,7,-0.182309279549313,3.75558043741719,-4.96035765544395,0.189806767458196,2.29312631899921,0.140204317964493,0.139620618258343,0
"513","north-carolina harvard 2015",2,1,1,1,2,2,9,0.0864133783843952,5.23025696024456,-4.7349795239762,0.23026571801408,-1.72203548961985,0.0863961626101973,0.135067535202652,2
"514","xavier mississippi 2015",19,1,1,1,19,19,5,0.580445740081516,1.66531797766122,-4.73733738003216,-0.976398111803303,-1.74432688283084,-0.0471090788546704,0.0916510515104065,-2
"515","baylor georgia-state 2015",-1,1,1,0,-1,-1,11,-0.088593120898385,4.53157446588911,-5.09927252043506,-1.12956725573125,-2.04857767917165,0.242343574957975,-0.105253672309341,-1
"516","arizona texas-southern 2015",21,1,1,1,21,21,13,3.85554951113326,10.626619193014,-4.80690632372347,0.951963334422956,1.45431196261312,0.0845278051565964,0.38511530927598,0
"517","wisconsin oregon 2015",7,2,1.5,1,10.5,14,7,2.73129035751422,5.08598852722872,-4.99424399379212,2.18798149430993,-2.08570559820913,0.026757270212089,0.363900926914306,0
"518","north-carolina arkansas 2015",9,2,1.5,1,13.5,18,1,0.385071908005502,2.40901448426997,-4.90639271200723,-0.1551815406513,-0.995686530741132,0.0324087294912938,0.0556763994588046,0
"519","xavier georgia-state 2015",8,2,1.5,1,12,16,8,-0.761866860045292,3.56473029461977,-5.05689604965877,-0.959763228278026,-5.18703218805622,0.0285941399292325,-0.124659832925503,-1
"520","arizona ohio-state 2015",15,2,1.5,1,22.5,30,8,1.08624193412644,1.72234744020133,-5.07911987655218,0.208023632655276,-2.45783854849364,0.0294109236203791,-0.00627274961339523,0
"521","wisconsin north-carolina 2015",7,4,1.75,1,12.25,28,3,1.85654943288803,2.0974707387498,-4.89095314501906,2.40984174669811,-3.04230275728519,-0.132437094396306,0.272268870101125,-2
"522","arizona xavier 2015",8,4,1.75,1,14,32,4,2.38981406235813,2.90230107847896,-5.17163993361631,0.671490611497888,1.65056434646392,0.0718501869419045,0.178151576822077,1
"523","wisconsin arizona 2015",7,8,1.875,1,13.125,56,1,-0.119733754799842,0.706639182509127,-5.17440018945196,2.1472439157581,-2.92928299525866,-0.0751490956380622,0.167297290250139,-1
"524","villanova lafayette 2015",41,1,1,1,41,41,15,3.46299530575116,9.33077508290111,-5.38409060455546,0.301064554038928,3.38285673431386,0.0827248031787129,0.155375664438029,-1
"525","northern-iowa wyoming 2015",17,1,1,1,17,17,7,1.39861537253858,3.09837664327127,-5.1430280952459,0.0279220500810791,0.282374519778042,0.0790391594784707,0.186011413464586,2
"526","providence dayton 2015",-13,1,1,0,-13,-13,5,-0.949596729084655,0.855025356298402,-5.20444914436546,0.208932134486869,2.57254909714012,0.128730911558586,-0.00824001655610545,1
"527","michigan-state georgia 2015",7,1,1,1,7,7,3,0.800199362565354,1.82126970000486,-4.80067852498439,0.765236266466549,-0.198199119216474,0.0201598333229898,0.19793493670619,0
"528","virginia belmont 2015",12,1,1,1,12,12,13,2.3453631288074,7.25796967266911,-5.4476258266048,2.16725040129514,2.72853289113082,0.126447265912304,0.0517330261594616,3
"529","villanova north-carolina-state 2015",-3,2,1.5,0,-4.5,-6,7,2.77086100342066,3.33850487676031,-4.72008948429847,-0.4291405843376,2.53218729767494,-0.00222909025904077,0.333185892016504,0
"530","louisville northern-iowa 2015",13,2,1.5,1,19.5,26,1,-0.487258076015227,1.26012557420893,-5.46886596924633,0.889258084316239,3.34656072682954,0.191376784754837,-0.0401966703564906,-1
"531","oklahoma dayton 2015",6,2,1.5,1,9,12,8,0.181671470543341,2.70985516683143,-5.1952586880328,0.492996897429737,1.76885138113083,0.114194876700328,0.0661848051920877,0
"532","virginia michigan-state 2015",-6,2,1.5,0,-9,-12,5,1.72490703765679,2.06093419416593,-4.98724512645804,0.657726257203331,1.02304069855066,0.012527665349156,0.0802092455158704,1
"533","louisville north-carolina-state 2015",10,4,1.75,1,17.5,40,4,1.40542158792493,1.71728115781961,-4.79330932384929,-0.582857086778539,4.09800618352415,0.0608261431898098,0.121800260410742,0
"534","oklahoma michigan-state 2015",-4,4,1.75,0,-7,-16,4,0.208131783607214,0.230084015836781,-4.99473500270792,-0.244324915521211,1.10731859705553,-0.0362280947851433,-0.0664099209466908,-1
"535","louisville michigan-state 2015",-6,8,1.875,0,-11.25,-48,3,0.554933879283205,0.25606276310616,-5.0124011670675,0.181526492479208,2.760275535099,0.0414229305682412,0.00980966337586438,-1
"536","duke robert-morris 2015",29,1,1,1,29,29,15,3.27264867888917,9.7579530862204,-4.8223270847705,1.70173101311695,-0.579249344032092,0.0804577221292157,0.495253873944534,0
"537","utah stephen-f-austin 2015",7,1,1,1,7,7,7,0.0324723067753707,4.45694661376085,-5.3767291618852,0.653640593642495,0.667370650723809,-0.102289281510326,-0.00622704908455241,1
"538","georgetown eastern-washington 2015",10,1,1,1,10,10,9,-0.32952607954857,5.11252635912373,-5.39579266573982,-1.65320856192073,2.54929799396162,0.0941409467811535,-0.289205029727709,2
"539","iowa davidson 2015",31,1,1,1,31,31,3,-0.538950048473797,1.40992811212207,-5.27502435725259,-1.1910093310747,3.44662205027681,0.115870829478228,-0.166169328952248,0
"540","gonzaga north-dakota-state 2015",10,1,1,1,10,10,13,3.38982889455043,7.67836120241276,-4.75895134719741,0.287289391926465,-0.276915951311114,0.152415540289277,0.487642092324241,1
